what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635445184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1578635462525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635463417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635465981
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1578635465994
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635489623
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635500477
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635501316
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635502264
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635503326
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635504251
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635515021
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635516466
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635518960
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635520417
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635521891
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635523452
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578635524688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635532994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635535763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635542086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635555331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635560881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635565035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635757182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635760697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578635761508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636050590
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636050670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636059037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636061373
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636065731
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636066658
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636093184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636095366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636107562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1578636119650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636121611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636123767
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1578636123798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636152646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636252844
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636257490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636257542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636269628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1578636289005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636291615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636294548
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1578636294570
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578636347472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636364072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578636503189
