what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340332334328
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1340332336062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1340332377000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340332378578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340332390375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340332391859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340332401671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340332403218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340332403218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340332403359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340337338453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340337350375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340337352828
opened,view,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.ccvs.ui.RepositoriesView",1340337354343
opened,view,org.eclipse.team.ui,,"org.eclipse.team.ui.GenericHistoryView",1340337354500
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.repositories",1340337354906
activated,perspective,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.cvsPerspective",1340337354937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1340337355109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1340337355109
activated,view,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.ccvs.ui.RepositoriesView",1340337356390
